500,39.2,44,24,cooperative
510,41.08888888888889,44,24,cooperative
520,38.87777777777778,47,24,cooperative
530,41.3,46,24,cooperative
540,41.78888888888889,48,23,cooperative
550,40.22222222222222,50,21,cooperative
560,40.37777777777778,48,21,cooperative
570,38.5,52,21,cooperative
580,39.63333333333333,53,21,cooperative
590,43.144444444444446,50,21,cooperative
600,41.17777777777778,54,21,cooperative
610,46.71111111111111,49,21,cooperative
620,46.544444444444444,50,21,cooperative
630,44.922222222222224,53,20,cooperative
640,46.62222222222222,51,19,cooperative
650,45.455555555555556,53,19,cooperative
660,45.08888888888889,54,19,cooperative
670,47.05555555555556,52,19,cooperative
680,45.86666666666667,54,19,cooperative
690,44.82222222222222,57,18,cooperative
700,45.1,56,18,cooperative
710,45.955555555555556,54,18,cooperative
720,45.477777777777774,56,18,cooperative
730,44.3,58,18,cooperative
740,45.63333333333333,55,18,cooperative
750,44.233333333333334,58,17,cooperative
760,43.72222222222222,58,17,cooperative
770,46.32222222222222,53,17,cooperative
780,46.48888888888889,53,17,cooperative
790,46.15555555555556,53,17,cooperative
800,45.71111111111111,54,17,cooperative
810,44.37777777777778,58,17,cooperative
820,44.1,58,17,cooperative
830,46.12222222222222,56,17,cooperative
840,46.56666666666667,56,17,cooperative
850,45.93333333333333,57,17,cooperative
860,45.7,57,17,cooperative
870,45.81111111111111,57,17,cooperative
880,45.955555555555556,56,17,cooperative
890,44.855555555555554,58,17,cooperative
900,44.67777777777778,60,17,cooperative
910,43.84444444444444,62,17,cooperative
920,43.98888888888889,62,17,cooperative
930,44.611111111111114,62,17,cooperative
940,43.27777777777778,65,17,cooperative
950,44.68888888888889,63,17,cooperative
960,45.51111111111111,63,17,cooperative
970,44.87777777777778,64,17,cooperative
980,44.27777777777778,65,17,cooperative
990,45.28888888888889,65,17,cooperative
1000,46.355555555555554,64,17,cooperative
0,300.0,12,90,saphesia
10,290.23333333333335,15,90,saphesia
20,280.8777777777778,15,90,saphesia
30,272.53333333333336,14,90,saphesia
40,265.14444444444445,11,90,saphesia
50,257.1111111111111,10,90,saphesia
60,248.96666666666667,11,90,saphesia
70,241.51111111111112,10,90,saphesia
80,233.88888888888889,9,90,saphesia
90,225.42222222222222,10,90,saphesia
100,218.1,10,90,saphesia
110,212.77777777777777,9,90,saphesia
120,203.33333333333334,12,90,saphesia
130,195.27777777777777,13,90,saphesia
140,185.43333333333334,16,90,saphesia
150,176.4111111111111,18,90,saphesia
160,171.7111111111111,18,90,saphesia
170,166.32222222222222,17,90,saphesia
180,157.26666666666668,19,90,saphesia
190,149.82222222222222,20,90,saphesia
200,145.0888888888889,19,90,saphesia
210,135.3111111111111,23,90,saphesia
220,130.4,23,90,saphesia
230,125.03333333333333,24,90,saphesia
240,117.43333333333334,27,90,saphesia
250,112.04444444444445,28,90,saphesia
260,106.22222222222223,26,90,saphesia
270,96.83333333333333,29,90,saphesia
280,93.56666666666666,29,90,saphesia
290,93.05555555555556,27,90,saphesia
300,84.11111111111111,29,90,saphesia
310,75.64444444444445,31,76,saphesia
320,75.41111111111111,30,74,saphesia
330,71.0,30,73,saphesia
340,63.68888888888889,32,69,saphesia
350,58.266666666666666,33,52,saphesia
360,54.422222222222224,33,52,saphesia
370,52.08888888888889,33,49,saphesia
380,48.15555555555556,33,49,saphesia
390,43.81111111111111,36,41,saphesia
400,44.46666666666667,35,40,saphesia
410,42.955555555555556,36,40,saphesia
420,46.37777777777778,35,39,saphesia
430,45.1,36,36,saphesia
440,46.111111111111114,36,36,saphesia
450,47.25555555555555,37,35,saphesia
460,48.544444444444444,34,35,saphesia
470,47.2,36,34,saphesia
480,44.55555555555556,38,34,saphesia
490,44.577777777777776,37,34,saphesia
500,44.644444444444446,36,33,saphesia
510,45.733333333333334,38,31,saphesia
520,46.955555555555556,37,30,saphesia
530,47.422222222222224,36,30,saphesia
540,47.922222222222224,36,29,saphesia
550,47.06666666666667,36,24,saphesia
560,45.27777777777778,37,24,saphesia
570,44.32222222222222,38,24,saphesia
580,42.34444444444444,40,24,saphesia
590,42.13333333333333,41,24,saphesia
600,42.233333333333334,43,24,saphesia
610,43.55555555555556,42,24,saphesia
620,45.477777777777774,43,24,saphesia
630,43.166666666666664,47,24,saphesia
640,43.266666666666666,46,24,saphesia
650,42.355555555555554,48,24,saphesia
660,43.333333333333336,49,23,saphesia
670,41.43333333333333,51,23,saphesia
680,44.53333333333333,51,23,saphesia
690,42.34444444444444,55,23,saphesia
700,41.08888888888889,56,22,saphesia
710,41.75555555555555,56,21,saphesia
720,40.21111111111111,59,21,saphesia
730,40.44444444444444,59,21,saphesia
740,42.78888888888889,58,21,saphesia
750,44.422222222222224,59,20,saphesia
760,44.31111111111111,59,20,saphesia
770,43.17777777777778,60,20,saphesia
780,41.3,64,20,saphesia
790,41.81111111111111,63,20,saphesia
800,44.0,61,20,saphesia
810,45.5,61,20,saphesia
820,44.51111111111111,62,20,saphesia
830,43.32222222222222,63,20,saphesia
840,42.233333333333334,65,20,saphesia
850,45.37777777777778,61,20,saphesia
860,43.46666666666667,64,20,saphesia
870,43.522222222222226,64,20,saphesia
880,41.62222222222222,67,20,saphesia
890,40.68888888888889,68,20,saphesia
900,43.022222222222226,67,20,saphesia
910,45.22222222222222,67,20,saphesia
920,44.78888888888889,67,20,saphesia
930,43.78888888888889,69,20,saphesia
940,42.355555555555554,71,20,saphesia
950,41.43333333333333,72,19,saphesia
960,40.666666666666664,74,19,saphesia
970,41.022222222222226,74,19,saphesia
980,40.84444444444444,76,19,saphesia
990,40.08888888888889,78,19,saphesia
1000,39.74444444444445,78,19,saphesia
